reading, timestamp, unit, weighting
76.1, 2026-04-14T10:22:29.071Z, dB, A
76.4, 2026-04-14T10:22:29.582Z, dB, A
75, 2026-04-14T10:22:30.110Z, dB, A
74.9, 2026-04-14T10:22:30.622Z, dB, A
73.7, 2026-04-14T10:22:31.143Z, dB, A
73.6, 2026-04-14T10:22:31.654Z, dB, A
73.5, 2026-04-14T10:22:32.174Z, dB, A
74.7, 2026-04-14T10:22:32.687Z, dB, A
75.3, 2026-04-14T10:22:33.214Z, dB, A
75.3, 2026-04-14T10:22:33.214Z, dB, A
76.6, 2026-04-14T10:22:33.727Z, dB, A
76.4, 2026-04-14T10:22:34.247Z, dB, A
74.8, 2026-04-14T10:22:34.759Z, dB, A
77, 2026-04-14T10:22:35.278Z, dB, A
75.9, 2026-04-14T10:22:35.791Z, dB, A
76, 2026-04-14T10:22:36.310Z, dB, A
76.2, 2026-04-14T10:22:36.823Z, dB, A
75.4, 2026-04-14T10:22:37.351Z, dB, A
75.6, 2026-04-14T10:22:37.871Z, dB, A
75.7, 2026-04-14T10:22:38.391Z, dB, A
76.7, 2026-04-14T10:22:38.903Z, dB, A
81.4, 2026-04-14T10:22:39.431Z, dB, A
81.5, 2026-04-14T10:22:39.951Z, dB, A
82.5, 2026-04-14T10:22:40.463Z, dB, A
80.5, 2026-04-14T10:22:40.991Z, dB, A
80.9, 2026-04-14T10:22:41.502Z, dB, A
79.3, 2026-04-14T10:22:42.022Z, dB, A
77.4, 2026-04-14T10:22:42.534Z, dB, A
78.6, 2026-04-14T10:22:43.054Z, dB, A
78.4, 2026-04-14T10:22:43.567Z, dB, A
77.8, 2026-04-14T10:22:44.087Z, dB, A
77.5, 2026-04-14T10:22:44.599Z, dB, A
77.5, 2026-04-14T10:22:45.118Z, dB, A
77.5, 2026-04-14T10:22:45.630Z, dB, A
77.5, 2026-04-14T10:22:46.150Z, dB, A
78.3, 2026-04-14T10:22:46.662Z, dB, A
79.2, 2026-04-14T10:22:47.190Z, dB, A
79, 2026-04-14T10:22:47.702Z, dB, A
79, 2026-04-14T10:22:47.702Z, dB, A
80.3, 2026-04-14T10:22:48.231Z, dB, A
78.5, 2026-04-14T10:22:48.751Z, dB, A
85, 2026-04-14T10:22:49.271Z, dB, A
80.1, 2026-04-14T10:22:49.783Z, dB, A
80.6, 2026-04-14T10:22:50.311Z, dB, A
80.3, 2026-04-14T10:22:50.823Z, dB, A
80.1, 2026-04-14T10:22:51.343Z, dB, A
79.9, 2026-04-14T10:22:51.855Z, dB, A
80.4, 2026-04-14T10:22:52.375Z, dB, A
80.4, 2026-04-14T10:22:52.895Z, dB, A
77.5, 2026-04-14T10:22:53.422Z, dB, A
77.4, 2026-04-14T10:22:53.935Z, dB, A
79.8, 2026-04-14T10:22:54.463Z, dB, A
77.5, 2026-04-14T10:22:54.983Z, dB, A
78.9, 2026-04-14T10:22:55.495Z, dB, A
79.8, 2026-04-14T10:22:56.023Z, dB, A
80.3, 2026-04-14T10:22:56.535Z, dB, A
81.2, 2026-04-14T10:22:57.062Z, dB, A
81.3, 2026-04-14T10:22:57.574Z, dB, A
81.1, 2026-04-14T10:22:58.102Z, dB, A
81.4, 2026-04-14T10:22:58.615Z, dB, A
82.6, 2026-04-14T10:22:59.134Z, dB, A
80.4, 2026-04-14T10:22:59.646Z, dB, A
79.5, 2026-04-14T10:23:00.174Z, dB, A
79.3, 2026-04-14T10:23:00.686Z, dB, A
80.6, 2026-04-14T10:23:01.214Z, dB, A
80.6, 2026-04-14T10:23:01.214Z, dB, A
80.6, 2026-04-14T10:23:01.727Z, dB, A
80.2, 2026-04-14T10:23:02.255Z, dB, A
88.4, 2026-04-14T10:23:02.766Z, dB, A
78.7, 2026-04-14T10:23:03.286Z, dB, A
77.7, 2026-04-14T10:23:03.799Z, dB, A
75.9, 2026-04-14T10:23:04.326Z, dB, A
76.6, 2026-04-14T10:23:04.839Z, dB, A
75.6, 2026-04-14T10:23:05.366Z, dB, A
88.2, 2026-04-14T10:23:05.878Z, dB, A
77, 2026-04-14T10:23:06.406Z, dB, A
76.1, 2026-04-14T10:23:06.919Z, dB, A
78.5, 2026-04-14T10:23:07.431Z, dB, A
77.7, 2026-04-14T10:23:07.942Z, dB, A
76.7, 2026-04-14T10:23:08.455Z, dB, A
76.1, 2026-04-14T10:23:08.967Z, dB, A
75.3, 2026-04-14T10:23:09.487Z, dB, A
74.5, 2026-04-14T10:23:09.999Z, dB, A
75.6, 2026-04-14T10:23:10.510Z, dB, A
75.7, 2026-04-14T10:23:11.022Z, dB, A
76.6, 2026-04-14T10:23:11.542Z, dB, A
76.1, 2026-04-14T10:23:12.054Z, dB, A
76.6, 2026-04-14T10:23:12.574Z, dB, A
76.6, 2026-04-14T10:23:13.086Z, dB, A
77.3, 2026-04-14T10:23:13.606Z, dB, A
78.2, 2026-04-14T10:23:14.118Z, dB, A
78.2, 2026-04-14T10:23:14.638Z, dB, A
79.1, 2026-04-14T10:23:15.150Z, dB, A
79.3, 2026-04-14T10:23:15.671Z, dB, A
80.5, 2026-04-14T10:23:16.182Z, dB, A
82.4, 2026-04-14T10:23:16.702Z, dB, A
80.6, 2026-04-14T10:23:17.214Z, dB, A
80.6, 2026-04-14T10:23:17.214Z, dB, A
78.5, 2026-04-14T10:23:17.735Z, dB, A
78, 2026-04-14T10:23:18.255Z, dB, A
77.9, 2026-04-14T10:23:18.767Z, dB, A
75.7, 2026-04-14T10:23:19.278Z, dB, A
75.4, 2026-04-14T10:23:19.799Z, dB, A
75.7, 2026-04-14T10:23:20.319Z, dB, A
76.7, 2026-04-14T10:23:20.847Z, dB, A
77.4, 2026-04-14T10:23:21.366Z, dB, A
75.9, 2026-04-14T10:23:21.887Z, dB, A
76.2, 2026-04-14T10:23:22.399Z, dB, A
75.3, 2026-04-14T10:23:22.911Z, dB, A
75.2, 2026-04-14T10:23:23.430Z, dB, A
74.7, 2026-04-14T10:23:23.951Z, dB, A
73.9, 2026-04-14T10:23:24.462Z, dB, A
73.8, 2026-04-14T10:23:24.982Z, dB, A
74.1, 2026-04-14T10:23:25.494Z, dB, A
74.1, 2026-04-14T10:23:26.014Z, dB, A
73.9, 2026-04-14T10:23:26.534Z, dB, A
74.4, 2026-04-14T10:23:27.047Z, dB, A
73.4, 2026-04-14T10:23:27.566Z, dB, A
73.8, 2026-04-14T10:23:28.078Z, dB, A
73.8, 2026-04-14T10:23:28.606Z, dB, A
74.8, 2026-04-14T10:23:29.118Z, dB, A
75.4, 2026-04-14T10:23:29.638Z, dB, A
76.2, 2026-04-14T10:23:30.150Z, dB, A
75.1, 2026-04-14T10:23:30.662Z, dB, A
73.4, 2026-04-14T10:23:31.175Z, dB, A
73.8, 2026-04-14T10:23:31.694Z, dB, A
73.7, 2026-04-14T10:23:32.206Z, dB, A
73.7, 2026-04-14T10:23:32.206Z, dB, A
74.2, 2026-04-14T10:23:32.734Z, dB, A
73.7, 2026-04-14T10:23:33.247Z, dB, A
76, 2026-04-14T10:23:33.767Z, dB, A
76.7, 2026-04-14T10:23:34.287Z, dB, A
72.7, 2026-04-14T10:23:34.807Z, dB, A
71.9, 2026-04-14T10:23:35.319Z, dB, A
72.4, 2026-04-14T10:23:35.839Z, dB, A
72.1, 2026-04-14T10:23:36.351Z, dB, A
74.4, 2026-04-14T10:23:36.870Z, dB, A
77.8, 2026-04-14T10:23:37.383Z, dB, A
79.8, 2026-04-14T10:23:37.902Z, dB, A
74.9, 2026-04-14T10:23:38.415Z, dB, A
73.8, 2026-04-14T10:23:38.927Z, dB, A
75.3, 2026-04-14T10:23:39.446Z, dB, A
77.2, 2026-04-14T10:23:39.967Z, dB, A
78.9, 2026-04-14T10:23:40.486Z, dB, A
81.3, 2026-04-14T10:23:41.015Z, dB, A
85.3, 2026-04-14T10:23:41.526Z, dB, A
