reading, timestamp, unit, weighting
79.4, 2026-04-13T06:28:14.299Z, dB, A
77.3, 2026-04-13T06:28:14.811Z, dB, A
72.3, 2026-04-13T06:28:15.331Z, dB, A
73.8, 2026-04-13T06:28:15.843Z, dB, A
79.3, 2026-04-13T06:28:16.363Z, dB, A
85.8, 2026-04-13T06:28:16.876Z, dB, A
85.8, 2026-04-13T06:28:16.876Z, dB, A
85.9, 2026-04-13T06:28:17.395Z, dB, A
83.7, 2026-04-13T06:28:17.916Z, dB, A
81.5, 2026-04-13T06:28:18.435Z, dB, A
79.1, 2026-04-13T06:28:18.947Z, dB, A
80.2, 2026-04-13T06:28:19.467Z, dB, A
77.3, 2026-04-13T06:28:19.979Z, dB, A
74, 2026-04-13T06:28:20.500Z, dB, A
75.7, 2026-04-13T06:28:21.011Z, dB, A
75.7, 2026-04-13T06:28:21.523Z, dB, A
70.7, 2026-04-13T06:28:22.043Z, dB, A
67.2, 2026-04-13T06:28:22.555Z, dB, A
65.7, 2026-04-13T06:28:23.067Z, dB, A
63.3, 2026-04-13T06:28:23.587Z, dB, A
67.6, 2026-04-13T06:28:24.099Z, dB, A
67.5, 2026-04-13T06:28:24.627Z, dB, A
68.3, 2026-04-13T06:28:25.147Z, dB, A
65.9, 2026-04-13T06:28:25.667Z, dB, A
64, 2026-04-13T06:28:26.179Z, dB, A
64.6, 2026-04-13T06:28:26.707Z, dB, A
69.8, 2026-04-13T06:28:27.219Z, dB, A
70.7, 2026-04-13T06:28:27.731Z, dB, A
71.5, 2026-04-13T06:28:28.243Z, dB, A
75, 2026-04-13T06:28:28.755Z, dB, A
68, 2026-04-13T06:28:29.266Z, dB, A
65.2, 2026-04-13T06:28:29.778Z, dB, A
63.4, 2026-04-13T06:28:30.290Z, dB, A
61.6, 2026-04-13T06:28:30.803Z, dB, A
61.6, 2026-04-13T06:28:31.315Z, dB, A
59.6, 2026-04-13T06:28:31.828Z, dB, A
57.4, 2026-04-13T06:28:32.346Z, dB, A
58.8, 2026-04-13T06:28:32.859Z, dB, A
57.9, 2026-04-13T06:28:33.379Z, dB, A
57.9, 2026-04-13T06:28:33.379Z, dB, A
